theta_11,theta_12,theta_21,theta_22,classical_max_angle,quantum_max_angle,classical_max_value,quantum_max_value
2.0,1.0,2.25,0.0,123.00097910226133,140.21046557597074,2.146772068511199,2.4471342700548573
2.0,1.0,2.25,0.75,135.443493710878,114.59155902616465,2.363934915659053,2.0
2.25,3.0,1.0,2.25,146.13152146288996,136.51093660244436,2.5504761904761906,2.3825653086938954
1.5,2.25,2.25,1.5,150.29219724128785,114.59155902616465,2.6230936819172115,2.0
0.0,1.0,3.0,2.0,150.72801315208548,114.59155902616465,2.630700104493208,2.0
0.0,1.0,3.0,2.25,135.74166348410552,115.4624506085016,2.369138959931799,2.015199925539683
0.75,0.0,3.0,0.0,142.2250546399223,141.5593405200051,2.4822954822954824,2.470676579025911
0.75,0.0,3.0,0.75,152.29052119854055,135.56326985758474,2.657971014492753,2.3660254037844384
1.5,0.75,3.0,2.0,124.2905311067491,159.99873120761714,2.1692789968652035,2.792504658586322
1.5,0.75,3.0,2.25,114.59155902616465,157.01494044764232,2.0,2.740427685634178
1.5,1.0,0.75,1.0,146.9809860413574,114.59155902616465,2.5653021442495128,2.0
1.5,1.0,0.75,1.5,135.4958373697256,132.65523096564314,2.3648484848484848,2.31527055034401
1.0,2.0,3.0,2.0,166.1750980590448,114.59155902616465,2.90030259595477,2.0
1.0,2.0,3.0,2.25,149.25426546319173,114.59155902616465,2.604978354978355,2.0
1.0,2.25,2.0,0.0,146.5831335511599,114.59155902616465,2.5583583083583084,2.0
1.0,2.25,2.0,0.75,145.96781923570975,114.59155902616465,2.547619047619048,2.0
1.0,3.0,0.0,0.0,131.05205902320264,114.59155902616465,2.28728992147283,2.0
1.0,3.0,0.0,0.75,137.16262368283344,137.4352035886091,2.393939393939394,2.398696810769956
1.0,1.0,0.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,1.0,0.0,1.5,139.61730180199368,114.59155902616465,2.436781609195402,2.0
1.0,2.25,3.0,1.0,147.4957066893919,136.5109366024444,2.574285714285714,2.382565308693896
1.0,2.25,3.0,1.5,114.59155902616465,127.7225442962938,2.0,2.229178926994631
1.5,2.0,0.0,2.0,155.62346909225508,141.5593405200051,2.7161419290354822,2.4706765790259104
1.5,2.0,0.0,2.25,132.27760455128907,159.1650649121649,2.3086797260710306,2.777954436867776
0.75,0.0,0.0,3.0,168.70423967740908,141.5593405200051,2.9444444444444446,2.4706765790259104
2.0,0.0,2.0,0.0,114.59155902616465,114.59155902616465,2.0,2.0
2.0,0.0,2.0,0.75,152.9623689425016,126.63769361594836,2.66969696969697,2.210244710730102
0.0,0.0,1.5,0.0,114.59155902616465,114.59155902616465,2.0,2.0
0.0,0.0,1.5,0.75,132.06243118829772,114.59155902616465,2.3049242424242427,2.0
2.0,2.0,2.25,1.0,129.00173501072584,114.59155902616465,2.251505016722408,2.0
2.0,2.0,2.25,1.5,123.72950129722544,114.59155902616465,2.1594871794871797,2.0
0.75,2.0,0.75,3.0,138.9048985064987,142.801719494427,2.4243478260869566,2.492360182687124
2.0,0.0,3.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
2.0,0.0,3.0,1.5,129.85845952338093,126.01570977702109,2.266457680250784,2.199389044846628
1.0,1.0,1.5,0.0,126.60874270912656,114.59155902616465,2.209739422084624,2.0
1.5,1.5,2.0,0.0,123.98927947540038,114.59155902616465,2.164021164021164,2.0
1.0,1.0,1.5,0.75,149.31627388257814,114.59155902616465,2.606060606060605,2.0
0.75,0.0,1.5,3.0,128.20968633072334,151.98684937038593,2.2376811594202897,2.652670941245905
1.5,1.5,2.0,0.75,131.19903134879718,114.59155902616465,2.289855072463768,2.0
3.0,2.25,2.25,1.0,155.69505302468022,141.2181124691954,2.717391304347826,2.4647210260391192
0.0,3.0,0.0,1.0,138.67648440440615,139.64282329360853,2.4203612479474548,2.437227043254101
3.0,1.0,0.0,0.0,149.7151863457566,114.59155902616465,2.61302294197031,2.0
0.0,3.0,0.0,1.5,134.29406028165147,114.59155902616465,2.343873517786561,2.0
3.0,1.0,0.0,0.75,143.23944878270584,118.74460870609563,2.5000000000000004,2.0724843909136927
3.0,2.25,2.25,1.5,114.59155902616465,143.2394487827058,2.0,2.5
1.5,0.0,2.25,0.0,146.30886554233524,132.65523096564314,2.553571428571429,2.31527055034401
1.5,0.0,2.25,0.75,118.41127766037012,114.59155902616465,2.0666666666666664,2.0
0.0,2.25,3.0,2.0,145.48277559962014,152.80569365031522,2.539153439153439,2.6669624699917933
0.0,2.25,3.0,2.25,134.5716257281626,141.5593405200051,2.348717948717949,2.4706765790259104
3.0,3.0,0.75,0.0,150.65183983859407,114.59155902616465,2.629370629370629,2.0
3.0,3.0,0.75,0.75,127.99529896074029,114.59155902616465,2.233939393939394,2.0
0.0,3.0,1.0,2.0,166.67863131078494,114.59155902616465,2.909090909090909,2.0
0.0,3.0,1.0,2.25,144.2559406231428,114.59155902616465,2.5177411294352825,2.0
2.0,3.0,2.0,1.0,153.27845288542537,114.59155902616465,2.6752136752136755,2.0
2.0,3.0,2.0,1.5,139.93392304156646,139.78409048024338,2.4423076923076925,2.4396926207859084
0.75,0.75,1.5,3.0,119.49387171177598,114.59155902616465,2.085561497326204,2.0
3.0,1.5,1.0,2.0,114.59155902616465,157.72283707867848,2.0,2.752782812609534
0.0,3.0,1.5,1.0,140.52014438826046,159.202845133184,2.452539184952978,2.7786138261166915
0.0,3.0,1.5,1.5,131.91078016262432,114.59155902616465,2.3022774327122155,2.0
2.25,1.0,0.75,1.0,138.16139474559316,142.41958971974722,2.411371237458194,2.4856907599490574
2.25,1.0,0.75,1.5,114.59155902616465,119.05327124251464,2.0,2.077871568451761
3.0,1.5,1.0,2.25,114.59155902616465,114.59155902616465,2.0,2.0
2.0,1.5,1.5,0.0,141.49566418882938,135.53304643214602,2.4695652173913043,2.3654979054993017
2.0,1.5,1.5,0.75,130.09896373768265,141.97025843782097,2.2706552706552707,2.4778484496472366
2.0,3.0,3.0,2.0,140.6350951684748,114.59155902616465,2.4545454545454546,2.0
2.0,3.0,3.0,2.25,147.43149623188643,114.59155902616465,2.573165030388032,2.0
1.5,0.75,2.25,1.0,125.77541989208162,114.59155902616465,2.195195195195195,2.0
1.5,0.75,2.25,1.5,126.05071492878112,143.23944878270586,2.2,2.500000000000001
3.0,2.0,0.0,2.0,159.52534005036375,139.64282329360853,2.784242424242424,2.437227043254101
3.0,2.0,0.0,2.25,161.05231966836342,128.5555050908165,2.810893246187364,2.24371683539908
0.0,1.0,2.25,0.0,159.03919404237396,141.74309110072497,2.775757575757576,2.473883631661924
0.0,1.0,2.25,0.75,133.97062104795543,152.42058953989326,2.3382284382284384,2.660241135301966
2.25,1.5,1.0,0.0,121.60360289572064,135.25990477345633,2.1223832528180355,2.360730684230808
2.25,1.5,1.0,0.75,135.29685924173884,119.85332197443242,2.3613756613756616,2.0918350879067167
2.25,0.0,0.0,3.0,157.1438893330474,141.5593405200051,2.7426782682512734,2.4706765790259104
3.0,0.0,1.5,3.0,155.45198230908278,143.2394487827058,2.713148920045472,2.5
2.25,1.5,2.0,1.0,116.9265160622354,158.93746958708357,2.040752688172043,2.773982149082961
2.25,1.5,2.0,1.5,136.64518727244558,139.7840904802434,2.384908424908425,2.439692620785909
2.25,2.0,0.75,3.0,142.09353319244417,146.50963197438705,2.48,2.5570754638382143
1.5,1.0,2.25,1.0,149.74763680004915,126.37942447732796,2.6135893092414832,2.2057370639048868
1.5,1.0,2.25,1.5,145.2227642273894,138.7411844287632,2.5346153846153845,2.4214904763986063
1.0,3.0,2.0,0.0,149.01598200429564,114.59155902616465,2.6008195240675778,2.0
1.0,3.0,2.0,0.75,140.61796126311802,161.1924130850285,2.4542464114832536,2.813338337568538
2.25,0.0,1.5,3.0,144.90623509581366,114.59155902616465,2.5290909090909093,2.0
3.0,2.25,0.0,0.0,116.31474036490398,114.59155902616465,2.030075187969925,2.0
3.0,2.25,0.0,0.75,151.97705515845087,114.59155902616465,2.6525,2.0
2.0,2.0,1.5,0.0,122.7766703851764,114.59155902616465,2.142857142857143,2.0
1.0,1.5,0.75,1.0,134.97229551496733,132.65523096564314,2.3557109557109555,2.31527055034401
1.0,1.5,0.75,1.5,151.84887193457604,114.59155902616465,2.650262780697563,2.0
2.0,2.0,1.5,0.75,126.8206977364668,114.59155902616465,2.2134387351778657,2.0
0.75,0.0,2.0,3.0,154.6738013175677,115.46245060850154,2.6995670995670995,2.015199925539682
2.25,2.0,1.0,0.0,134.80312382720535,132.2123279842802,2.352758352758353,2.307540435052327
2.25,2.0,1.0,0.75,120.57881640914546,161.04213612693837,2.1044973544973544,2.8107155098599828
1.0,2.25,1.0,3.0,147.75570434432524,141.2181124691954,2.578823529411765,2.4647210260391192
1.0,1.0,3.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,1.0,3.0,1.5,133.9816447669575,114.59155902616465,2.3384208384208387,2.0
0.0,0.0,3.0,0.0,114.59155902616465,114.59155902616465,2.0,2.0
0.0,0.0,3.0,0.75,142.69377469210502,114.59155902616465,2.4904761904761905,2.0
0.0,2.25,2.25,1.0,157.0625564274704,125.45280804605282,2.741258741258741,2.189564556276056
0.0,2.25,2.25,1.5,148.52828996852878,132.65523096564314,2.592307692307692,2.31527055034401
0.0,1.5,0.0,1.0,137.5598017939362,132.65368898186176,2.400871459694989,2.315243637650012
0.0,1.5,0.0,1.5,114.59155902616465,114.59155902616465,2.0,2.0
1.5,2.25,2.0,0.0,144.82112550057735,156.91291596836737,2.527605466428996,2.738647022553197
1.5,2.25,2.0,0.75,140.70537757485585,119.05327124251464,2.4557721139430284,2.077871568451761
0.75,0.0,3.0,3.0,118.1975871074076,114.59155902616465,2.062937062937064,2.0
0.75,0.75,0.75,2.0,149.95688500148097,114.59155902616467,2.617241379310345,2.0000000000000004
0.75,0.75,0.75,2.25,152.78874536821954,114.59155902616467,2.666666666666667,2.0000000000000004
3.0,1.5,0.75,0.0,131.36995175360306,120.14771089293812,2.292838196286472,2.0969731438160264
3.0,1.5,0.75,0.75,151.05250962539884,114.59155902616465,2.636363636363636,2.0
2.25,1.0,2.25,2.0,159.7328587954302,135.21592159415883,2.78786430960344,2.3599630329365717
2.25,1.0,2.25,2.25,152.12029460723355,114.59155902616465,2.655,2.0
1.5,1.0,0.0,0.0,135.02402219643847,114.59155902616465,2.356613756613757,2.0
1.5,1.0,0.0,0.75,148.31437314049916,119.62725238282442,2.5885741393331525,2.0878894291945183
0.75,0.75,3.0,3.0,130.41229175085593,114.59155902616465,2.276123876123876,2.0
0.0,3.0,3.0,1.0,144.40288434376933,139.64282329360853,2.520305781175346,2.437227043254101
0.0,3.0,3.0,1.5,118.68411470567052,114.59155902616465,2.071428571428571,2.0
1.5,1.5,1.0,3.0,131.29182655705154,114.59155902616465,2.29147465437788,2.0
0.0,1.5,1.5,0.0,155.82026809377945,114.59155902616465,2.7195767195767195,2.0
0.0,1.5,1.5,0.75,121.33223896888022,114.59155902616465,2.117647058823529,2.0
2.0,2.25,0.75,2.0,145.68266346093927,119.04529830252132,2.542642140468228,2.077732414397813
2.0,2.25,0.75,2.25,124.8293628890038,129.89480638509585,2.178683385579937,2.267092052660476
0.0,2.0,0.75,3.0,114.59155902616465,160.42275182481336,2.0,2.7999052144527345
0.0,2.0,0.0,0.0,146.55657285977898,114.59155902616465,2.557894736842105,2.0
0.0,2.0,0.0,0.75,149.51470082461483,142.7693857464532,2.6095238095238096,2.4917958523254704
0.75,2.0,0.0,3.0,167.7947828597411,114.59155902616465,2.928571428571429,2.0
2.0,2.0,2.0,0.0,146.4225476445437,114.59155902616467,2.555555555555556,2.0000000000000004
0.75,1.5,1.0,2.0,119.57380072295442,158.93746958708357,2.0869565217391304,2.773982149082961
0.75,1.5,1.0,2.25,130.143270608287,155.98075348577032,2.271428571428572,2.7223777180683144
2.0,2.0,2.0,0.75,156.88130104772537,114.59155902616467,2.7380952380952377,2.0000000000000004
2.25,0.0,2.0,2.0,120.71407454032176,114.59155902616465,2.106858054226475,2.0
2.25,0.0,2.0,2.25,159.965186438545,129.2117421903905,2.791919191919192,2.2551703334603843
3.0,0.75,0.75,2.0,151.31962281660202,125.45280804605282,2.641025641025641,2.189564556276056
3.0,0.75,0.75,2.25,138.39728021106149,139.72751716024436,2.415488215488216,2.438705230083141
3.0,2.0,3.0,2.0,114.59155902616465,114.59155902616465,2.0,2.0
3.0,2.0,3.0,2.25,114.59155902616465,141.5593405200051,2.0,2.4706765790259104
2.0,2.0,3.0,1.0,126.29714838905242,114.59155902616465,2.204301075268817,2.0
0.0,2.0,1.0,0.0,150.6666794603276,143.2394487827058,2.6296296296296298,2.5
0.0,2.0,1.0,0.75,147.0004025148466,160.58201296480527,2.5656410256410256,2.8026848457160733
2.0,2.0,3.0,1.5,144.10756665411614,114.59155902616465,2.515151515151515,2.0
2.25,0.0,3.0,3.0,122.01878970378644,114.59155902616465,2.1296296296296298,2.0
3.0,3.0,0.75,3.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,0.0,1.0,1.0,158.24548627422735,114.59155902616465,2.761904761904762,2.0
1.0,0.0,1.0,1.5,144.16785261740853,139.78409048024338,2.516203703703704,2.4396926207859084
3.0,3.0,0.0,0.0,123.36030441251462,114.59155902616465,2.1530434782608694,2.0
3.0,3.0,0.0,0.75,139.6173018019937,114.59155902616465,2.4367816091954024,2.0
1.0,1.5,2.25,1.0,142.6360984951225,138.7411844287632,2.4894695509388165,2.4214904763986063
1.0,1.5,2.25,1.5,159.29962940379707,126.37942447732796,2.7803030303030303,2.2057370639048868
2.25,1.0,0.0,1.0,143.10722775306024,127.53415913355424,2.497692307692308,2.2258909856429203
2.25,1.0,0.0,1.5,144.9806451990774,114.59155902616465,2.5303896103896104,2.0
2.25,0.75,0.75,1.0,139.41973014850032,142.41958971974722,2.433333333333333,2.4856907599490574
2.25,0.75,0.75,1.5,127.81366199072212,114.59155902616465,2.230769230769231,2.0
2.0,3.0,1.5,1.5,125.45678089187054,114.59155902616465,2.189633895516249,2.0
1.0,2.25,0.75,0.0,141.51494436247174,138.67631964151758,2.46990171990172,2.420358372292564
1.0,2.25,0.75,0.75,127.3581813429984,114.59155902616465,2.222819593787336,2.0
1.5,0.75,2.0,0.0,132.09860276627313,119.85332197443242,2.305555555555556,2.0918350879067167
1.5,0.75,2.0,0.75,148.70075218110998,123.06816998286904,2.5953177257525084,2.1479447706051182
2.25,1.5,1.0,3.0,126.23455165449153,117.99129104455264,2.2032085561497325,2.059336517406343
2.25,1.5,1.5,2.0,126.84734074019296,114.59155902616465,2.213903743315508,2.0
2.25,1.5,1.5,2.25,148.5870548705935,114.59155902616465,2.5933333333333337,2.0
1.0,3.0,1.0,2.0,123.40629433586962,114.59155902616465,2.1538461538461537,2.0
1.0,3.0,1.0,2.25,147.8093000377372,126.63769361594832,2.579758950726693,2.2102447107301018
0.75,0.75,2.25,2.0,127.32395447351628,114.59155902616465,2.2222222222222223,2.0
0.75,0.75,2.25,2.25,129.53828411653396,114.59155902616465,2.260869565217392,2.0
0.0,3.0,2.25,0.0,150.80447594785304,135.56326985758474,2.632034632034632,2.3660254037844384
0.0,3.0,2.25,0.75,132.5276291346078,114.59155902616467,2.313043478260869,2.0000000000000004
2.0,0.0,0.75,0.0,160.85625455253285,141.2181124691954,2.807471264367816,2.4647210260391192
2.0,0.0,0.75,0.75,137.34010555876625,114.59155902616465,2.397037037037037,2.0
3.0,1.5,2.25,0.0,139.10312245422125,157.72283707867842,2.427807486631016,2.7527828126095333
2.25,2.0,0.0,3.0,149.69993801590573,154.80177728256652,2.6127568084089825,2.7018007015197463
3.0,1.5,2.25,0.75,124.14085561167836,161.92147384404677,2.1666666666666665,2.8260628482604955
1.0,3.0,2.0,3.0,166.5858325038411,143.15451052985026,2.907471264367816,2.498517547826779
0.0,1.5,3.0,1.0,125.76689682592992,155.9807534857703,2.195046439628483,2.722377718068314
0.0,1.5,3.0,1.5,148.64804197483713,114.59155902616465,2.5943977591036416,2.0
1.5,1.5,0.75,0.0,124.90785206070464,114.59155902616465,2.18005328005328,2.0
1.5,1.5,0.75,0.75,118.28806093023448,114.59155902616465,2.064516129032258,2.0
1.0,1.0,2.0,3.0,136.38145239947585,114.59155902616465,2.3803053830227743,2.0
2.0,2.25,2.25,2.0,148.70075218110998,114.59155902616465,2.5953177257525084,2.0
2.0,2.25,2.25,2.25,114.59155902616465,114.59155902616465,2.0,2.0
1.0,1.5,0.0,0.0,133.02236921918413,114.59155902616465,2.3216783216783217,2.0
1.0,1.5,0.0,0.75,133.2816261400578,157.51421941675784,2.3262032085561497,2.7491417475312065
3.0,1.0,1.0,2.0,119.17522138721124,114.59155902616465,2.08,2.0
3.0,1.0,1.0,2.25,134.16858160188045,142.76938574645322,2.3416835016835016,2.491795852325471
1.5,2.25,1.0,2.0,119.25501361055446,114.59155902616465,2.081392637014826,2.0
1.5,2.25,1.0,2.25,160.4157809527532,123.06816998286904,2.79978354978355,2.1479447706051182
2.0,3.0,0.75,1.0,140.10903569513275,133.47709451765465,2.445363984674329,2.329614775328746
2.0,3.0,0.75,1.5,151.54318494402207,159.99873120761714,2.644927536231884,2.792504658586322
2.25,2.0,1.5,2.0,147.22524214013762,114.59155902616465,2.5695652173913044,2.0
2.25,2.0,1.5,2.25,114.59155902616465,132.65523096564314,2.0,2.31527055034401
0.75,2.25,1.0,2.0,134.3062358478704,114.59155902616465,2.3440860215053765,2.0
0.75,2.25,1.0,2.25,124.68342928130984,140.4913315560371,2.176136363636364,2.452036306163856
1.5,2.25,2.0,3.0,134.52626572311263,155.9807534857703,2.347926267281106,2.722377718068314
0.75,2.0,2.0,2.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,1.5,1.5,0.0,161.92878638578264,132.6536889818618,2.826190476190476,2.3152436376500125
0.0,2.0,3.0,0.0,137.264755197117,132.5142117569837,2.3957219251336896,2.3128093008443456
0.0,2.0,3.0,0.75,129.97727883946789,126.12267864996244,2.2685314685314686,2.2012560038766016
1.0,1.5,1.5,0.75,153.60863446899594,114.59155902616465,2.680976430976431,2.0
0.75,2.0,2.0,2.25,145.09054319774384,140.4913315560371,2.532307692307692,2.452036306163856
3.0,1.5,0.75,3.0,137.62561988091895,132.65523096564314,2.4020202020202017,2.31527055034401
3.0,1.0,2.0,2.0,128.0729189115958,114.59155902616465,2.235294117647059,2.0
3.0,1.0,2.0,2.25,141.6768366141672,160.5820129648053,2.4727272727272727,2.802684845716074
2.25,0.75,2.25,2.0,147.55394764071693,129.89480638509585,2.575302210645829,2.267092052660476
0.75,2.0,3.0,3.0,137.8752352224955,114.59155902616465,2.406376811594203,2.0
2.25,0.75,2.25,2.25,150.92040473192336,114.59155902616465,2.6340579710144927,2.0
2.25,1.0,2.0,1.0,140.2382412844015,132.30337901627436,2.447619047619048,2.309129575347964
2.25,1.0,2.0,1.5,149.25640368454987,114.59155902616465,2.605015673981191,2.0
2.25,1.5,0.75,1.0,140.6435290572405,155.0273142338692,2.4546926536731632,2.705737063904888
2.25,1.5,0.75,1.5,160.36288830100307,114.59155902616465,2.798860398860399,2.0
0.0,2.0,0.0,3.0,152.12029460723355,139.78409048024338,2.655,2.4396926207859084
1.5,0.0,0.75,3.0,153.86872533920024,157.72283707867848,2.685515873015873,2.752782812609534
2.0,2.25,0.0,1.0,129.8704335629866,133.47709451765465,2.2666666666666666,2.329614775328746
2.0,2.25,0.0,1.5,149.23226247566748,129.6766165297801,2.604594330400782,2.263283921290766
2.25,1.0,3.0,1.0,152.378022934434,126.63769361594836,2.6594982078853047,2.210244710730102
2.25,1.0,3.0,1.5,147.62553949025903,114.59155902616465,2.576551724137931,2.0
0.0,1.5,2.25,0.0,140.85947024908546,132.65523096564314,2.4584615384615383,2.31527055034401
0.0,1.5,2.25,0.75,114.59155902616465,114.59155902616465,2.0,2.0
2.0,0.0,2.25,1.0,114.59155902616465,114.59155902616465,2.0,2.0
2.0,0.0,2.25,1.5,146.46513090690945,114.59155902616465,2.556298773690078,2.0
2.0,2.0,2.0,3.0,163.5893290925247,114.59155902616467,2.8551724137931034,2.0000000000000004
3.0,2.25,1.0,2.0,144.97726759610384,118.14958992706217,2.5303306600968964,2.0620993541083616
3.0,2.25,1.0,2.25,164.247901270836,142.76938574645322,2.8666666666666667,2.491795852325471
2.0,2.25,1.5,1.0,150.07115898815238,114.59155902616465,2.6192358366271407,2.0
2.0,2.25,1.5,1.5,129.78858244939647,114.59155902616465,2.2652380952380957,2.0
3.0,2.25,2.0,3.0,162.9333227798432,124.94729327555372,2.843722943722944,2.1807416591133832
0.0,2.0,1.5,2.0,158.51832331952775,135.53304643214602,2.7666666666666666,2.3654979054993013
0.0,2.0,1.5,2.25,120.73039254542348,145.77425579316622,2.107142857142857,2.5442407282351684
1.5,0.0,1.0,0.0,147.54740212955411,139.78409048024338,2.575187969924812,2.4396926207859084
1.5,0.0,1.0,0.75,120.12581045640556,114.59155902616465,2.096590909090909,2.0
1.0,2.0,0.0,1.0,117.9184107398275,143.2394487827058,2.0580645161290323,2.5
1.0,2.0,0.0,1.5,114.59155902616465,114.59155902616465,2.0,2.0
1.0,0.0,1.5,3.0,135.05433742369405,124.45122067099872,2.357142857142857,2.172083558834954
2.25,2.25,1.0,1.0,119.36620731892152,114.59155902616465,2.083333333333333,2.0
2.25,2.25,1.0,1.5,130.82536322153797,114.59155902616465,2.283333333333333,2.0
2.25,2.0,3.0,3.0,129.53828411653396,114.59155902616465,2.260869565217392,2.0
0.75,0.0,1.0,0.0,137.96396325644298,141.5593405200051,2.407925407925408,2.4706765790259104
0.75,0.0,1.0,0.75,140.84344345761326,124.94729327555372,2.458181818181818,2.180741659113383
1.5,0.75,1.0,2.0,153.85869456547596,114.59155902616465,2.6853408029878616,2.0
1.5,0.0,2.0,1.0,155.5552748485382,114.59155902616465,2.7149517149517157,2.0
1.5,0.0,2.0,1.5,148.17186806252766,135.53304643214602,2.586086956521739,2.3654979054993017
1.5,0.75,1.0,2.25,145.772156487081,119.0532712425146,2.5442040884319743,2.0778715684517604
1.0,2.0,1.0,2.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,2.0,1.0,2.25,147.2988663595436,132.30337901627436,2.570850202429149,2.309129575347964
1.0,2.25,0.75,3.0,132.01033195749946,126.16808448529724,2.3040149393090568,2.202048485202812
0.0,1.0,1.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
0.0,1.0,1.0,1.5,140.86752672759434,139.78409048024335,2.4586021505376343,2.439692620785908
1.0,2.25,0.0,0.0,132.55884926974332,114.59155902616465,2.313588372411902,2.0
1.0,2.25,0.0,0.75,126.05071492878112,151.91571366390156,2.2,2.6514293889520206
1.5,0.75,2.0,3.0,148.18610303880422,116.23033645789702,2.586335403726708,2.0286020618911067
1.0,1.5,3.0,1.0,144.11252732766707,135.53304643214602,2.5152380952380957,2.3654979054993013
1.0,1.5,3.0,1.5,154.7956533139074,141.5593405200051,2.7016938181033554,2.4706765790259104
2.25,0.75,1.5,1.0,147.73496379065534,137.08601692370829,2.5784615384615384,2.392602353763378
2.25,0.75,1.5,1.5,123.45876299842736,114.59155902616465,2.1547619047619047,2.0
2.0,0.0,0.75,3.0,166.36238837191402,114.59155902616465,2.9035714285714285,2.0
2.0,0.0,0.0,0.0,114.59155902616465,114.59155902616465,2.0,2.0
2.0,0.0,0.0,0.75,149.86455885399525,126.63769361594832,2.615629984051037,2.2102447107301018
0.75,0.75,2.0,1.0,135.64898226601542,114.59155902616465,2.3675213675213675,2.0
0.75,0.75,2.0,1.5,143.98678503722428,114.59155902616465,2.5130434782608697,2.0
1.5,1.0,2.0,3.0,137.64628935404775,152.31709684811884,2.4023809523809523,2.658434847078751
1.5,1.5,0.75,3.0,126.64582954497172,114.59155902616465,2.2103867094792684,2.0
1.5,1.5,0.0,0.0,123.46226090926456,114.59155902616465,2.1548229548229547,2.0
1.5,1.5,0.0,0.75,163.86825377980946,114.59155902616465,2.860040567951318,2.0
2.25,1.5,2.25,1.0,150.06037491521562,141.97025843782097,2.619047619047619,2.4778484496472366
2.25,1.5,2.25,1.5,114.59155902616465,114.59155902616465,2.0,2.0
3.0,0.0,1.0,0.0,138.30319700927103,139.78409048024338,2.413846153846154,2.4396926207859084
3.0,0.0,1.0,0.75,151.23660573273284,114.59155902616465,2.6395767195767195,2.0
3.0,0.0,2.0,1.0,135.23659698836838,114.59155902616465,2.360323886639676,2.0
2.0,3.0,0.0,1.0,119.65187003729156,156.77560932825037,2.0883190883190883,2.7362505695983046
3.0,0.0,2.0,1.5,114.59155902616465,114.59155902616465,2.0,2.0
2.0,3.0,0.0,1.5,142.2208571469177,157.28632790678748,2.4822222222222226,2.7451642903448823
2.0,2.25,3.0,2.0,116.88339020668792,124.94729327555372,2.04,2.1807416591133832
0.0,2.25,1.0,1.0,144.31759517139284,114.59155902616465,2.5188172043010755,2.0
0.0,2.25,1.0,1.5,137.04380436674654,151.91830574766763,2.391865605658709,2.651474629348226
2.0,2.25,3.0,2.25,150.06037491521562,114.59155902616465,2.619047619047619,2.0
0.0,2.0,3.0,3.0,132.7458987708481,114.59155902616465,2.316853002070393,2.0
2.0,3.0,1.0,2.0,119.89672379589447,143.2394487827058,2.092592592592593,2.5
2.0,3.0,1.0,2.25,119.36620731892148,146.74417556125815,2.083333333333333,2.561169021668553
2.25,1.0,1.0,3.0,150.41973828690283,142.76938574645322,2.625319693094629,2.491795852325471
2.0,3.0,1.5,0.0,129.84563019523202,124.45122067099872,2.2662337662337664,2.172083558834954
2.0,3.0,1.5,0.75,135.30292228718997,114.59155902616465,2.3614814814814817,2.0
3.0,0.75,3.0,2.0,134.63988260170413,125.45280804605282,2.3499092558983663,2.189564556276056
3.0,0.75,3.0,2.25,163.9778201552861,139.72751716024436,2.861952861952862,2.438705230083141
3.0,3.0,2.0,2.0,114.59155902616465,114.59155902616465,2.0,2.0
3.0,3.0,2.0,2.25,134.6975505183012,114.59155902616465,2.3509157509157506,2.0
1.0,3.0,0.75,3.0,139.5027675101135,141.93505926813864,2.4347826086956523,2.4772341082423126
2.25,0.75,2.0,0.0,137.91912639934816,151.4593218302156,2.407142857142857,2.6434638487749864
2.25,0.75,2.0,0.75,136.18127304558698,140.4913315560371,2.3768115942028984,2.452036306163856
1.5,0.0,0.0,3.0,165.52114081557116,114.59155902616465,2.888888888888889,2.0
2.25,0.75,3.0,1.0,143.6506625112686,133.3599286224442,2.5071770334928227,2.327569844686277
1.0,1.0,0.75,3.0,129.75728375155768,114.59155902616465,2.2646918299092214,2.0
2.25,0.75,3.0,1.5,114.59155902616465,114.59155902616465,2.0,2.0
1.0,1.0,0.0,0.0,120.31191060396031,114.59155902616465,2.0998389694041872,2.0
1.0,1.0,0.0,0.75,149.5465438749947,114.59155902616465,2.610079575596817,2.0
1.0,2.25,3.0,0.0,134.32401603980915,139.73655281706144,2.344396344396344,2.4388629320446795
1.0,2.25,3.0,0.75,138.34815055958006,142.84375703513822,2.4146307413095074,2.4930938761819754
1.0,1.0,1.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
1.0,1.0,1.0,1.5,141.87526355620386,114.59155902616465,2.4761904761904763,2.0
0.75,0.0,0.0,2.0,149.89501913018506,126.63769361594832,2.616161616161616,2.2102447107301018
0.75,0.0,0.0,2.25,157.83540392735162,132.65523096564314,2.7547474747474747,2.31527055034401
0.0,0.0,1.0,0.0,114.59155902616465,114.59155902616465,2.0,2.0
0.0,0.0,1.0,0.75,131.16630726540285,114.59155902616465,2.2892839294638394,2.0
1.5,0.0,1.5,2.0,139.41973014850032,141.5593405200051,2.433333333333333,2.4706765790259104
1.5,0.0,1.5,2.25,135.3989736914419,139.72751716024436,2.363157894736842,2.438705230083141
