,theta_11,theta_12,theta_21,theta_22,classical_max_value,quantum_max_value
1900,0.75,1.0,2.25,0.75,1.4349168637841319,1.7320508075688774
1901,3.0,2.0,1.5,0.0,2.0,2.113340798452839
1902,3.0,2.0,1.5,0.75,1.9632981694880023,1.9999999999999998
1903,0.75,0.75,2.25,3.0,2.016628312790917,2.0
1904,2.0,1.5,2.25,0.0,2.015535555249839,1.9999999999999998
1905,2.0,1.5,2.25,0.75,0.009208708173071067,0.17364817766693086
1906,1.5,2.0,3.0,1.0,2.0,2.0
1907,1.5,2.0,3.0,1.5,0.5600993247288262,1.0000000000000004
1908,3.0,0.0,2.25,3.0,2.0,2.0
1909,1.0,1.5,0.0,1.0,0.5665098652866607,0.9999999999999997
1910,1.0,1.5,0.0,1.5,2.0187454626536843,2.266044443118978
1911,2.25,2.0,1.5,3.0,2.0468280770239407,2.7057370639048863
1912,1.0,1.5,1.0,2.0,-0.2548051335303506,-0.06030737921409113
1913,1.0,1.5,1.0,2.25,-0.04412840774850608,-4.057416247971343e-16
1914,0.0,0.75,0.75,2.0,1.4027660410061027,1.7905257775825554
1915,0.0,0.75,0.75,2.25,2.0,2.0
1916,1.0,1.5,1.5,1.0,-1.9700876856840157,-1.9999999999999998
1917,1.0,1.5,1.5,1.5,2.0,2.0
1918,3.0,1.0,2.0,3.0,0.9450749045596748,1.6454296846907943
1919,2.0,1.0,2.0,2.0,-1.9542414406138566,-2.0
1920,2.0,1.0,2.0,2.25,-0.35147461140381286,-0.499999999999999
1921,2.25,0.75,2.25,3.0,0.5923177257052626,1.0000000000000018
1922,0.75,0.75,0.0,2.25,2.0,2.0
1923,0.75,0.75,0.0,2.0,2.029846637829335,2.0
1924,0.0,0.75,1.0,0.0,-0.9484889835506324,-1.3263518223330695
1925,0.0,0.75,1.0,0.75,2.0566762516479926,2.1629304148838076
1926,3.0,1.5,0.0,0.0,0.6354648769351401,1.000000000000003
1927,3.0,1.5,0.0,0.75,2.053093235312656,2.5
1928,2.25,1.5,0.75,2.0,0.5707843910744596,0.6339745962155618
1929,2.25,1.5,0.75,2.25,0.034959755134204545,0.0
1930,2.0,0.75,3.0,0.0,1.9896745803300493,2.266044443118978
1931,2.0,0.75,3.0,0.75,2.0165289411388234,2.3660254037844393
1932,2.0,2.25,0.0,2.0,1.6413240524629762,1.8793852415718166
1933,2.0,2.25,0.0,2.25,2.0039169604386995,2.0
1934,2.25,1.0,3.0,2.0,1.4019492822981963,1.6373460589116093
1935,2.25,1.0,3.0,2.25,1.4140310365454842,1.7905257775825558
1936,0.0,1.5,2.25,1.5,2.034553136022959,2.0
1937,0.0,1.5,2.25,1.0,2.0282602815330435,2.0
1938,2.0,2.25,1.0,3.0,1.9572605296066794,2.3190778623577253
1939,3.0,0.75,0.0,3.0,0.61578350090036,1.000000000000002
1940,2.0,2.25,1.5,2.0,0.5747019124440987,0.9999999999999989
1941,2.0,2.25,1.5,2.25,2.02268176319631,2.290049703577748
1942,0.0,2.0,1.5,3.0,2.022002935536849,2.7057370639048868
1943,0.0,0.0,2.25,3.0,2.0,2.0
1944,2.25,0.75,0.0,2.0,2.0501338706526475,1.9999999999999998
1945,2.25,0.75,0.0,2.25,2.0,2.0
1946,1.5,0.0,2.0,2.0,2.0,2.0
1947,1.5,0.0,2.0,2.25,2.027658519409717,2.5717624676893247
1948,1.0,2.0,1.0,3.0,-0.17364266407389356,-0.06030737921409135
1949,1.5,3.0,2.0,0.0,2.0,2.0
1950,0.0,1.0,1.0,2.0,-0.15758618839486657,-0.06030737921409135
1951,0.0,1.0,1.0,2.25,0.5730702698039609,1.0000000000000004
1952,1.0,2.25,0.0,1.0,0.5439958032665919,1.0000000000000004
1953,1.0,2.25,0.0,1.5,0.5939250321798293,1.0000000000000009
1954,1.5,3.0,2.0,0.75,2.021808292071932,2.266044443118978
1955,3.0,0.75,1.5,2.0,0.9833990144780458,1.1771849791297164
1956,3.0,0.75,1.5,2.25,2.0,2.0
1957,0.0,0.75,2.25,3.0,0.6071946591913577,1.0000000000000022
1958,2.25,0.75,1.5,2.0,2.028956048737488,2.374838417255417
1959,2.25,0.75,1.5,2.25,2.0,2.0
1960,0.0,1.0,2.0,3.0,0.9484746013687833,1.4396926207859075
1961,1.5,1.0,3.0,0.0,2.0,2.113340798452838
1962,1.5,1.0,3.0,0.75,1.9808869977576045,2.3660254037844384
1963,2.0,0.0,0.0,1.0,-0.20489955787972108,-0.06030737921409135
1964,2.0,0.0,0.0,1.5,0.5896887977043017,1.205737063904887
1965,0.75,0.75,2.0,2.0,1.4074610579077262,1.8793852415718169
1966,0.75,0.75,2.0,2.25,1.4347258814939545,1.8793852415718169
1967,2.25,1.5,2.25,2.0,-0.546771538320834,-0.9504103835690311
1968,2.25,1.5,2.25,2.25,-1.9666000960847372,-1.9999999999999998
1969,2.0,0.0,1.0,1.0,1.5419951232068243,1.8793852415718169
1970,2.0,0.0,1.0,1.5,2.0426173865248116,2.553033419238747
1971,2.0,0.0,1.5,0.0,2.0295465530303134,2.266044443118978
1972,2.0,0.0,1.5,0.75,1.9728204562476366,1.9999999999999993
1973,3.0,0.0,2.0,2.0,1.4323184469452714,1.8793852415718166
1974,3.0,0.0,2.0,2.25,1.440512217924685,1.6736481776669296
1975,0.0,2.25,1.0,2.0,2.0788172805094005,2.732050807568877
1976,0.0,2.25,1.0,2.25,2.0373068653854682,2.3660254037844384
1977,2.0,3.0,1.0,3.0,2.0359867902004494,2.500000000000001
1978,0.0,2.25,2.0,3.0,0.6109037534299802,1.0000000000000009
1979,1.0,0.0,0.75,2.0,1.4742274134398614,1.9289748580027857
1980,1.0,0.0,0.75,2.25,1.6607632928210334,1.67364817766693
1981,0.0,0.75,1.5,2.0,2.0191368740492557,2.290525777582555
1982,0.0,0.75,1.5,2.25,2.0,2.0
1983,3.0,0.75,3.0,3.0,-1.9321623464542528,-2.0
1984,3.0,3.0,2.0,3.0,1.4372428278444052,1.8793852415718166
1985,2.25,0.75,2.0,1.0,1.4522046779308129,1.8793852415718169
1986,2.25,0.75,2.0,1.5,0.0533118946770937,0.17364817766693086
1987,2.25,1.5,0.0,1.0,1.988044288107978,2.439692620785908
1988,2.25,1.5,0.0,1.5,2.0285842792230593,2.0
1989,2.25,0.75,3.0,2.0,1.9735838779956425,1.9999999999999998
1990,2.25,0.75,3.0,2.25,2.0,2.0
1991,1.0,0.75,1.0,0.0,-0.9284530377463613,-1.3263518223330695
1992,1.0,0.75,1.0,0.75,-0.05104579570629553,0.0
1993,1.0,0.75,2.0,1.0,0.9202494193969133,1.6454296846907948
1994,1.0,0.75,2.0,1.5,0.9497320200859873,1.2057370639048863
1995,1.0,1.0,1.0,2.0,-1.969152188025744,-2.0
1996,1.0,1.0,1.0,2.25,-1.9784775350782513,-1.9999999999999998
1997,0.0,0.0,1.0,1.0,1.6349593165898995,1.8793852415718169
1998,0.0,0.0,1.0,1.5,1.6374015444123193,1.8793852415718169
1999,1.5,0.0,1.5,3.0,2.0,2.0
2000,1.5,3.0,1.5,1.0,2.0,2.0
2001,1.5,3.0,1.5,1.5,-1.932745857181806,-2.0
2002,3.0,1.0,0.75,3.0,-0.038767672990349,-4.440892098500626e-16
2003,0.0,2.0,2.25,3.0,0.5491117096815435,0.7339555568810228
2004,2.0,1.0,0.75,2.0,-0.008707649530167894,-2.220446049250313e-16
2005,2.0,1.0,0.75,2.25,0.012907738913100377,-1.2246467991473535e-16
2006,0.0,0.0,2.0,1.0,1.6546396547706423,1.8793852415718173
2007,0.0,0.0,2.0,1.5,1.639716341054911,1.8793852415718173
2008,0.75,3.0,1.0,0.0,2.0556559571297583,2.0000000000000004
2009,0.75,3.0,1.0,0.75,-0.24027690599996032,-0.3472963553338584
2010,1.0,0.0,2.25,3.0,2.0556639956167384,2.3660254037844384
2011,3.0,0.75,2.25,2.0,1.2322690018435192,1.1771849791297173
2012,3.0,0.75,2.25,2.25,2.0,2.0
2013,2.0,1.5,1.0,1.0,1.536321885524851,1.8793852415718169
2014,2.0,1.5,1.0,1.5,2.0387807951646293,2.5
2015,0.0,0.75,2.0,1.0,1.9564945658340007,2.7320508075688776
2016,0.0,0.75,2.0,1.5,2.0215742594370343,2.366025403784439
2017,0.0,3.0,2.0,3.0,1.989383751903798,2.2660444431189783
2018,3.0,1.5,2.0,3.0,0.5332776076065617,0.9999999999999989
2019,2.0,1.5,2.0,2.0,-1.9405112720784106,-1.9999999999999998
2020,2.0,1.5,2.0,2.25,-0.03779539516465031,-1.8369701987210297e-16
2021,2.0,2.0,0.0,0.0,1.64933816202017,1.879385241571817
2022,2.0,2.0,0.0,0.75,1.7177430788425485,1.8793852415718173
2023,2.0,0.0,1.5,3.0,2.0079595250839093,2.0
2024,2.0,2.0,1.0,1.0,1.5523589000273033,1.8793852415718169
2025,2.0,2.0,1.0,1.5,1.5169760434392952,1.8793852415718169
2026,2.25,1.5,3.0,2.0,0.5473774879654967,0.6339745962155617
2027,2.25,1.5,3.0,2.25,-0.007037879968823095,6.123233995736766e-17
2028,1.5,3.0,0.75,0.0,2.036032721180065,2.0
2029,1.5,3.0,0.75,0.75,2.0,2.0
2030,1.0,0.0,0.0,2.0,1.171153137000259,1.645429684690795
2031,1.0,0.0,0.0,2.25,1.649740808191481,1.8793852415718169
2032,2.25,3.0,2.0,1.0,1.387715595424881,1.8793852415718157
2033,2.25,3.0,2.0,1.5,2.012772058851347,2.0
2034,2.0,1.0,2.25,3.0,1.3704378992756707,1.8793852415718157
2035,1.5,3.0,3.0,1.0,2.0,2.0
2036,1.5,3.0,3.0,1.5,-1.9513355218631125,-2.0
2037,2.0,0.75,2.25,0.0,0.6065666422083629,1.0000000000000004
2038,2.0,0.75,2.25,0.75,1.9982264321705623,2.0
2039,1.0,2.25,2.0,3.0,0.12318549712200855,0.3263518223330698
2040,1.0,3.0,0.0,3.0,1.9996698053151647,2.2660444431189783
2041,0.0,1.5,1.0,1.0,1.6584450887147248,1.8793852415718169
2042,0.0,1.5,1.0,1.5,2.0292342080389836,2.2660444431189783
2043,1.0,0.75,1.5,2.0,1.9953866020587299,2.5
2044,1.0,0.75,1.5,2.25,2.004027058532258,2.0
2045,3.0,0.0,0.75,2.0,2.009702906562734,2.571762467689325
2046,3.0,0.0,0.75,2.25,2.0,2.0
2047,0.0,1.5,2.0,2.0,1.6563627518419808,1.8793852415718173
2048,0.0,1.5,2.0,2.25,1.628603225297951,1.6736481776669305
2049,2.0,0.0,2.0,3.0,0.5955673003779245,1.0000000000000007
2050,0.0,0.0,1.5,3.0,2.0,2.0
2051,1.0,1.0,1.5,3.0,2.0,2.0
2052,1.5,1.5,2.0,3.0,2.0,2.0
2053,3.0,1.0,0.0,3.0,0.6111733193011049,1.2057370639048859
2054,2.0,0.75,0.75,2.0,-1.9539118603750125,-1.9999999999999998
2055,2.0,0.75,0.75,2.25,-0.55603348645759,-0.8007674663608715
2056,1.5,0.0,2.25,3.0,2.029739310078573,2.0
2057,0.75,3.0,1.5,2.0,1.9900718020033108,2.0
2058,0.75,3.0,1.5,2.25,1.980326222791913,2.0
2059,0.0,2.0,2.0,1.0,-0.18922744018286333,-0.06030737921409135
2060,0.0,2.0,2.0,1.5,0.573475132750545,1.2057370639048859
2061,1.5,3.0,2.25,0.0,2.019894437677629,2.0000000000000004
2062,1.5,3.0,2.25,0.75,2.0415126147476363,2.5980762113533165
2063,1.0,0.0,2.0,2.0,1.6168689648761114,1.8793852415718169
2064,1.0,0.0,2.0,2.25,1.9879438852770241,2.113340798452839
2065,2.0,1.5,1.5,3.0,0.5758080496221524,0.999999999999999
2066,0.0,1.0,2.25,3.0,0.9864037905240319,1.6080645864446454
2067,3.0,0.75,2.0,0.0,1.4068809848200108,1.8793852415718162
2068,3.0,0.75,2.0,0.75,2.0508940949519214,2.366025403784439
2069,3.0,2.0,1.0,0.0,1.1939723767529344,1.4396926207859089
2070,3.0,2.0,1.0,0.75,1.9653380031104795,2.500000000000001
2071,1.0,0.0,3.0,2.0,1.1494063638949967,1.4396926207859089
2072,1.0,0.0,3.0,2.25,1.654627766361394,1.6736481776669305
2073,2.0,2.0,0.0,3.0,1.6744343076279613,1.8793852415718173
2074,1.0,0.75,0.75,1.0,-1.9704801477822236,-1.9999999999999998
2075,1.0,0.75,0.75,1.5,-0.004078499220986229,-2.947193223346186e-16
2076,3.0,2.25,0.0,3.0,0.5781849787145688,1.0000000000000009
2077,2.0,2.0,1.5,3.0,2.0,2.0
2078,1.0,0.75,3.0,2.0,1.9978913281508137,2.500000000000001
2079,1.0,0.75,3.0,2.25,2.01074587361688,2.000000000000001
2080,1.5,2.0,3.0,0.0,2.011889472293969,2.7057370639048868
2081,1.5,2.0,3.0,0.75,0.9824076052655925,1.1771849791297164
2082,0.0,0.0,0.75,1.0,2.0270553990813376,2.0
2083,0.0,0.0,0.75,1.5,2.0,2.0
2084,2.25,2.0,1.0,3.0,1.1964383208702,1.4396926207859078
2085,3.0,0.0,2.25,2.0,2.0393780401529416,2.571762467689325
2086,3.0,0.0,2.25,2.25,2.0,2.0
2087,0.0,0.0,3.0,3.0,0.5983004619079761,1.000000000000003
2088,0.75,3.0,0.75,1.0,0.07888802337808354,-4.440892098500626e-16
2089,0.75,3.0,0.75,1.5,2.0,2.0
2090,2.0,0.75,2.25,3.0,1.4693224046288773,1.6736481776669299
2091,1.0,1.5,1.0,1.0,-1.9818329758579412,-1.9999999999999998
2092,1.0,1.5,1.0,1.5,2.0,2.0
2093,0.0,0.75,0.75,1.0,1.0692220844797036,1.4485056342568867
2094,0.0,0.75,0.75,1.5,0.037722587058446,3.834758505292834e-17
2095,2.0,1.5,0.75,2.0,0.24576655691692392,0.6133407984528384
2096,0.75,1.0,0.75,1.0,0.0017094619600656058,0.0
2097,0.75,1.0,0.75,1.5,-0.5897379593031767,-0.9504103835690313
2098,2.0,1.5,0.75,2.25,0.2626523884514519,0.17364817766692997
2099,2.0,1.0,2.0,1.0,1.5400137376197822,1.8793852415718169
2100,2.0,1.0,2.0,1.5,-0.19545483271240086,-0.06030737921409135
2101,0.75,0.75,0.0,1.0,1.9980023332698327,2.0
2102,0.75,0.75,0.0,1.5,2.0,2.0
2103,1.5,1.0,0.0,3.0,2.0290787257559413,2.7057370639048868
2104,0.0,1.5,1.5,3.0,-0.5533917810023279,-0.49999999999999833
2105,2.0,1.0,3.0,2.0,-0.21897231023042715,-0.06030737921409146
2106,2.0,1.0,3.0,2.25,1.3896889350129058,1.4088320528055183
2107,0.75,1.5,2.0,1.0,0.19507224389531966,0.17364817766693083
2108,0.75,1.5,2.0,1.5,2.0441260940046204,2.3816937247770373
2109,0.75,2.0,1.5,1.0,1.9877751432217003,2.0320888862379567
2110,0.75,2.0,1.5,1.5,1.966347858229351,2.0
2111,2.25,2.25,2.25,2.0,-1.9714686935782268,-1.9999999999999998
2112,2.25,2.25,2.25,2.25,-2.0,-2.0
2113,3.0,0.0,0.0,1.0,0.18855755168432847,0.6133407984528391
2114,3.0,0.0,0.0,1.5,-0.5683479259887791,-0.49999999999999833
2115,2.0,2.25,1.0,2.0,1.1001771414927082,1.6454296846907948
2116,1.0,0.75,2.25,1.0,1.4058465808025777,1.7320508075688774
2117,1.0,0.75,2.25,1.5,2.0212796138625357,1.9999999999999993
2118,3.0,0.75,0.0,2.0,1.819484223055796,2.177184979129716
2119,3.0,0.75,0.0,2.25,2.0,2.7320508075688767
2120,2.0,2.25,1.0,2.25,1.9599906921615253,2.113340798452839
2121,0.0,2.0,1.0,3.0,1.1996520569453515,1.4396926207859084
2122,3.0,3.0,0.0,3.0,0.5861040258603079,1.000000000000003
2123,2.25,3.0,0.75,0.0,2.009757983053884,2.0000000000000004
2124,0.0,0.0,2.25,2.0,2.0103389677050902,2.0
2125,0.0,0.0,2.25,2.25,2.0,2.0
2126,2.25,3.0,0.75,0.75,1.9813911226205079,2.0
2127,2.25,0.75,0.0,1.0,1.999436313291139,2.0000000000000004
2128,2.25,0.75,0.0,1.5,2.0,2.0
2129,3.0,0.75,1.0,2.0,1.331997635053677,1.4088320528055178
2130,3.0,0.75,1.0,2.25,1.9965741435673738,2.0000000000000004
2131,3.0,0.75,1.5,1.0,2.0674697430211313,2.3660254037844384
2132,3.0,0.75,1.5,1.5,1.987321063394683,2.0
2133,0.0,0.75,2.25,2.0,1.9715414937402167,2.266044443118979
2134,0.0,0.75,2.25,2.25,2.0024006283110265,2.0
2135,2.25,0.75,1.0,2.0,-0.0653752082245156,-1.2246467991473535e-16
2136,2.25,0.75,1.0,2.25,-0.5836623834519727,-0.8007674663608715
2137,0.75,3.0,2.25,1.0,2.0344523035136803,2.0
2138,0.0,1.0,2.0,2.0,1.652909210302391,1.8793852415718173
2139,0.0,1.0,2.0,2.25,2.0016525650973396,2.4999999999999996
2140,0.75,1.0,2.25,2.0,2.035050813976476,2.2320508075688776
2141,0.75,1.0,2.25,2.25,1.986140295254391,2.0
2142,0.75,3.0,2.25,1.5,2.0,2.0
2143,0.0,3.0,2.25,3.0,2.05932119350741,2.3660254037844384
2144,3.0,1.5,2.25,3.0,2.0,2.0
2145,2.0,1.5,2.25,2.0,-0.5580142331149558,-0.9504103835690311
2146,2.0,1.5,2.25,2.25,0.07626722470212273,-1.2246467991473532e-16
2147,2.0,0.0,1.0,0.0,1.9946784656913847,2.5
2148,0.0,0.0,0.0,1.0,-1.9725637029227052,-2.0
2149,0.0,0.0,0.0,1.5,-1.9627156841621,-2.0
2150,2.0,0.0,1.0,0.75,2.0619842814356595,2.3190778623577257
2151,1.0,1.5,0.0,3.0,0.8509109660264886,1.0000000000000013
2152,1.0,1.5,1.5,3.0,0.8091802273333936,1.205737063904887
2153,0.75,2.25,2.0,0.0,1.3893511100329115,1.67364817766693
2154,0.75,2.25,2.0,0.75,-0.5859852572083555,-0.8007674663608715
2155,0.0,0.75,0.0,1.0,1.073413844432495,1.4485056342568865
2156,0.0,0.75,0.0,1.5,0.03481060277017094,0.0
2157,2.25,3.0,2.25,1.0,0.5600923354316137,1.205737063904885
2158,2.25,3.0,2.25,1.5,2.0,2.0
2159,0.0,2.25,2.0,2.0,1.6748671017966954,1.8793852415718173
2160,0.0,2.25,2.0,2.25,2.034748900213424,2.0
2161,1.0,0.0,0.75,1.0,0.011777615505330186,0.09239626545204793
2162,1.0,0.0,0.75,1.5,2.0086740193006642,2.0
2163,2.0,0.75,2.0,1.0,0.9469239982693907,1.6454296846907948
2164,2.0,0.75,2.0,1.5,0.00780673713356822,-4.898587196589413e-16
2165,3.0,1.5,0.0,2.0,1.4348583313796899,2.113340798452838
2166,0.0,0.75,1.5,1.0,2.0195701347568145,2.7057370639048868
2167,0.0,0.75,1.5,1.5,1.988684039198519,2.0
2168,3.0,1.5,0.0,2.25,0.5978480792469558,1.0000000000000022
2169,2.25,1.5,0.0,0.0,2.034628165594131,2.0
2170,2.25,1.5,0.0,0.75,2.0327161672074827,2.5
2171,0.0,1.5,2.25,3.0,2.0,2.0
2172,1.0,0.75,2.0,0.0,2.041876855056857,2.319077862357725
2173,1.0,0.75,2.0,0.75,1.9743472619633566,2.113340798452839
2174,2.25,2.25,2.0,0.0,-0.029786022493185106,-1.2246467991473535e-16
2175,1.5,0.0,1.0,3.0,2.0,2.0
2176,2.25,2.25,2.0,0.75,-0.0327803582408962,-2.220446049250313e-16
2177,1.5,3.0,1.0,1.0,2.0,2.0
2178,1.5,3.0,1.0,1.5,0.8367155806607147,1.205737063904887
2179,0.75,2.0,2.25,0.0,1.9680403713992785,2.0
2180,0.75,2.0,2.25,0.75,0.005846186890043362,0.09239626545204871
2181,0.0,2.0,2.25,2.0,2.045036607609791,2.0
2182,0.0,2.0,2.25,2.25,2.0088740506555682,2.0
2183,1.0,2.25,0.0,3.0,2.0053236644930843,2.2660444431189783
2184,2.0,1.0,0.75,1.0,2.0120349002558835,2.113340798452839
2185,2.0,1.0,0.75,1.5,0.210439724757789,0.17364817766693086
2186,0.0,0.0,2.0,0.0,1.6568067226890757,1.8793852415718173
2187,0.0,0.0,2.0,0.75,1.6548175541137828,1.8793852415718173
2188,0.75,3.0,2.0,0.0,2.0352570221716473,2.3660254037844384
2189,0.75,3.0,2.0,0.75,1.400872409719752,1.8793852415718166
2190,3.0,0.75,2.25,1.0,1.9976659608189324,2.3660254037844384
2191,3.0,0.75,2.25,1.5,2.008325706785053,2.0
2192,2.0,0.0,0.0,3.0,0.6194322694926506,1.0000000000000007
2193,0.75,1.5,0.75,1.0,-0.5788593399426798,-0.9504103835690313
2194,0.75,1.5,0.75,1.5,2.0,2.0
2195,2.0,1.5,2.0,1.0,-0.16612898860820652,-0.06030737921409127
2196,0.75,1.0,2.0,0.0,0.9451639123140374,1.439692620785908
2197,0.75,1.0,2.0,0.75,0.9777557810568729,1.6454296846907948
2198,2.0,1.5,2.0,1.5,2.0,2.0
2199,0.0,0.75,3.0,1.0,1.9746262217344466,2.2660444431189783
2200,0.0,0.75,3.0,1.5,1.9764294611413598,2.5
2201,1.5,1.5,0.0,3.0,2.0,2.0
2202,2.0,0.0,1.0,3.0,1.9785727517407683,2.5000000000000004
2203,2.0,0.0,1.5,2.0,2.0,2.0
2204,2.0,0.0,1.5,2.25,2.0482190294850606,2.2660444431189775
2205,2.25,2.0,2.25,0.0,-0.008528526845191342,-4.440892098500626e-16
2206,2.25,2.0,2.25,0.75,-0.03128336149571942,0.09239626545204871
2207,2.0,1.5,3.0,1.0,2.026165243779078,2.5530334192387474
2208,2.0,1.5,3.0,1.5,2.0118740545896867,2.2660444431189783
2209,1.0,0.0,0.0,1.0,-1.9598155683880527,-2.0
2210,1.0,0.0,0.0,1.5,0.5429218733293169,1.0000000000000007
2211,2.25,3.0,2.0,0.0,2.0110593373740207,2.0
2212,2.25,3.0,2.0,0.75,1.452082120224836,1.6736481776669299
2213,2.0,3.0,1.5,3.0,2.0096608928984687,2.2660444431189783
2214,2.0,1.0,2.25,2.0,-0.00564447031584181,-2.220446049250313e-16
2215,2.0,1.0,2.25,2.25,-0.06584625842163003,-1.224646799147353e-16
2216,2.25,0.75,2.0,3.0,1.4148966813435875,1.6736481776669299
2217,2.25,1.5,0.0,3.0,2.0,2.0
2218,1.0,3.0,0.0,2.0,1.1524043754997295,1.4396926207859084
2219,1.0,3.0,0.0,2.25,1.6556867869219234,1.8793852415718166
2220,1.0,0.75,1.0,2.0,-0.42248280749882783,-0.5000000000000006
2221,1.0,0.75,1.0,2.25,-0.5702859150318971,-0.8007674663608715
2222,1.5,2.0,1.0,0.0,2.0,2.032088886237956
2223,1.5,2.0,1.0,0.75,1.9863681500024901,2.5
2224,1.5,2.25,0.75,1.0,2.031014611450657,2.7057370639048877
2225,1.5,2.25,0.75,1.5,-0.00024813887987600643,6.123233995736766e-17
2226,1.0,2.25,3.0,3.0,1.608515781032728,1.879385241571817
2227,0.0,1.5,2.0,1.0,0.9026057917869421,0.9999999999999998
2228,0.0,1.5,2.0,1.5,2.0421898816441315,2.266044443118978
2229,0.0,0.0,1.0,3.0,1.6692794129594186,1.879385241571817
2230,0.75,1.5,2.25,1.0,0.5163414706279246,0.6339745962155612
2231,0.75,1.5,2.25,1.5,2.035629636712379,2.500000000000001
2232,1.5,3.0,1.5,3.0,2.0,2.0
2233,0.75,2.25,0.75,0.0,0.5848237058401635,1.0000000000000013
2234,2.0,0.0,3.0,3.0,1.424308711859525,1.8793852415718166
2235,0.75,2.25,0.75,0.75,-1.9884458413717994,-1.9999999999999998
2236,2.0,1.0,0.0,1.0,2.0097875529397724,2.5
2237,2.0,1.0,0.0,1.5,0.8372658044559709,0.9999999999999998
2238,2.0,0.75,0.75,1.5,0.01131019237969213,-5.167639272596499e-16
2239,0.0,0.0,2.0,3.0,1.6692955416446607,1.8793852415718169
2240,2.0,0.75,0.75,1.0,0.9153372447969295,1.6454296846907948
2241,0.75,3.0,1.0,2.0,0.2157176688836588,0.34729635533386083
2242,0.75,3.0,1.0,2.25,0.6184284931153388,1.0000000000000004
2243,0.75,3.0,1.5,1.0,1.9945195660795965,2.0
2244,0.75,3.0,1.5,1.5,2.0,2.0
2245,2.0,1.5,1.0,3.0,2.0015335748451686,2.5530334192387474
2246,0.0,0.75,2.0,3.0,1.436528199514787,1.6736481776669299
2247,2.0,1.0,1.5,0.0,2.0218383705231506,2.6454296846907948
2248,2.0,1.0,1.5,0.75,2.0226679719392604,1.9999999999999996
2249,1.0,0.75,0.75,0.0,-0.9903508292768466,-1.3263518223330695
2250,1.0,0.0,3.0,1.0,0.20952032126436865,0.6133407984528391
2251,1.0,0.0,3.0,1.5,2.029059843164634,2.705737063904886
2252,2.0,2.0,0.0,2.0,1.6736444587287784,1.8793852415718173
2253,2.0,2.0,0.0,2.25,1.6198269721951817,1.8793852415718173
2254,1.0,0.75,0.75,0.75,0.0002951272485544054,-2.220446049250313e-16
2255,2.25,2.25,0.75,0.0,2.0018373777903467,2.0
2256,3.0,2.0,2.0,0.0,0.5993805065600653,1.2057370639048863
2257,2.25,2.25,0.75,0.75,2.0,2.0
2258,3.0,2.0,2.0,0.75,0.5815505749972086,0.9999999999999989
2259,2.0,2.0,1.0,3.0,1.5626004991894364,1.8793852415718169
2260,2.0,2.0,1.5,2.0,2.0,2.0
2261,0.0,1.0,0.75,0.0,-0.004856037041135908,0.09239626545204804
2262,0.0,1.0,0.75,0.75,1.9580097572246544,2.0
2263,2.0,2.0,1.5,2.25,1.982922897853224,2.0
2264,1.5,0.75,0.75,0.0,-0.009937139325937525,3.834758505292834e-17
2265,1.5,0.75,0.75,0.75,2.0,2.0
2266,1.5,3.0,0.75,2.0,2.020650097424097,1.9999999999999996
2267,1.5,3.0,0.75,2.25,2.0,2.0
2268,0.75,2.25,2.25,1.0,0.008733318511571244,0.09239626545204871
2269,0.75,2.25,2.25,1.5,-0.0009592680047225228,3.834758505292834e-17
2270,0.75,3.0,0.75,0.0,2.0,2.0
2271,0.75,3.0,0.75,0.75,-1.9964795556776929,-2.0
2272,2.0,0.75,2.25,2.0,0.007479393071268631,0.0923962654520486
2273,2.0,0.75,2.25,2.25,-0.030475237922046428,-1.1102230246251565e-16
2274,1.5,3.0,3.0,3.0,2.0,2.0
2275,2.0,1.5,0.75,1.0,1.9497684448369237,2.5530334192387474
2276,0.75,1.0,0.75,0.0,0.019310271043255,0.09239626545204804
2277,0.75,1.0,0.75,0.75,-1.9709847940338376,-1.9999999999999998
2278,2.0,1.5,0.75,1.5,2.0067496036039048,2.3816937247770373
2279,0.0,1.5,1.0,3.0,1.627390626090919,2.113340798452839
2280,2.0,1.0,3.0,1.0,2.069042293424932,2.500000000000001
2281,2.0,1.0,3.0,1.5,0.7718450229392769,0.9999999999999996
2282,0.0,2.25,0.75,0.0,0.6210309398037964,1.0000000000000013
2283,0.0,2.25,0.75,0.75,2.0,2.0
2284,1.5,2.0,1.5,1.0,2.0,2.0
2285,1.5,2.0,1.5,1.5,-1.9640744084582564,-1.9999999999999998
2286,0.75,1.5,2.0,0.75,-0.008655459288028893,-4.057416247971343e-16
2287,0.75,1.5,2.0,0.0,1.9918923882572908,2.0
2288,0.75,2.0,1.0,1.0,-0.010907029028894177,-2.220446049250313e-16
2289,0.75,2.0,1.0,1.5,0.887097406178432,0.9892822372168775
2290,0.75,2.0,1.5,0.0,2.020513128106698,2.6717434283547856
2291,0.75,2.0,1.5,0.75,0.9193244943503961,1.6168775999156249
2292,2.25,2.25,2.25,1.0,-1.9661952280137796,-1.9999999999999998
2293,2.25,2.25,2.25,1.5,-1.9638650643996187,-1.9999999999999998
2294,0.75,2.25,0.0,0.0,2.0,2.0
2295,0.75,2.25,0.0,0.75,2.0,2.0
2296,0.75,1.5,3.0,1.0,1.2396209785734924,1.3263518223330695
2297,3.0,1.0,1.5,0.0,2.0383187637056857,2.7057370639048868
